Cliente	Fecha	Pedido	Precio	Producto	Nombre_producto	
Cliente10	15/03/2017	1	5000	FRU0045	Tomate Cherry / Libra	
Cliente10	15/03/2017	1	1000	TUB0010	Remolacha / Libra	
Cliente10	15/03/2017	4	1300	VER0040	Plátano Verde / Libra	
Cliente10	15/03/2017	2	1300	VER0052	Plátano Maduro / Libra	
Cliente10	15/03/2017	1	800	VER0037	Perejil Liso / 100 gramos	
Cliente10	15/03/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente10	15/03/2017	2	1100	TUB0008	Papa Sabanera / Libra	
Cliente10	15/03/2017	2	800	TUB0006	Papa Pastusa / Libra	
Cliente10	15/03/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente10	15/03/2017	15	850	FRU0034	Naranja Sweety / Libra	
Cliente10	15/03/2017	2	5000	FRU0032	Melón / Unidad	
Cliente10	15/03/2017	6	1100	VER0033	Mazorca en Vaina / Unidad	
Cliente10	15/03/2017	8	1100	FRU0029	Manzana Roja / Unidad	
Cliente10	15/03/2017	3	1700	FRU0028	Mango Tommy Atkins / Libra	
Cliente10	15/03/2017	2	1100	FRU0024	Limón Tahití / Libra	
Cliente10	15/03/2017	2	8000	FRU0022	Kiwi / Libra	
Cliente10	15/03/2017	2	1300	VER0024	Habichuela / Libra	
Cliente10	15/03/2017	6	1100	FRU0017	Granadilla / Unidad	
Cliente10	15/03/2017	2	1700	FRU0016	Fresa Pareja / Libra	
Cliente10	15/03/2017	1	2500	VER0018	Coliflor / Libra	
Cliente10	15/03/2017	1	600	VER0017	Cilantro / 100 gramos	
Cliente10	15/03/2017	2	1700	VER0013	Cebolla Cabezona Roja / Libra	
Cliente10	15/03/2017	2	1500	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente10	15/03/2017	10	1500	FRU0008	Banano Criollo / Libra	
Cliente10	15/03/2017	2	5200	GRA0001	Arveja Desgranada / Libra	
Cliente10	15/03/2017	6	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente10	15/03/2017	3	2500	FRU0002	Aguacate Haas / Libra	
Cliente29	15/03/2017	3	1100	FRU0024	Limón Tahití / Libra	
Cliente29	15/03/2017	1	1100	VER0035	Pepino Cohombro / Libra	
Cliente29	15/03/2017	1	5000	FRU0032	Melón / Unidad	
Cliente29	15/03/2017	1	2400	FRU0025	Lulo / Libra	
Cliente29	15/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	15/03/2017	8	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	15/03/2017	6	1600	VER0028	Lechuga Crespa / Unidad	
Cliente32	14/03/2017	5	7500	VER0051	Perejil Crespo / 100 gramos	
Cliente32	14/03/2017	12	1600	FRU0046	Tomate Chonto / Libra	
Cliente32	14/03/2017	5	700	VER0049	Yerbabuena / 100 gramos	
Cliente32	14/03/2017	5	800	VER0037	Perejil Liso / 100 gramos	
Cliente32	14/03/2017	20	1100	VER0035	Pepino Cohombro / Libra	
Cliente32	14/03/2017	3	1100	VER0035	Pepino Cohombro / Libra	
Cliente32	14/03/2017	12	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	14/03/2017	10	1600	VER0007	Berenjena / Libra	
Cliente32	14/03/2017	10	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	13/03/2017	2	2000	FRU0031	Maracuyá / Libra	
Cliente29	13/03/2017	1	4000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	13/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	13/03/2017	6	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	13/03/2017	4	1600	VER0028	Lechuga Crespa / Unidad	
Cliente32	12/03/2017	1	1950	FRU0033	Mora Castilla / Libra	
Cliente32	12/03/2017	1	1700	FRU0016	Fresa Pareja / Libra	
Cliente32	12/03/2017	10	1500	VER0010	Zucchini Verde / Libra	
Cliente32	12/03/2017	10	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	12/03/2017	1	2400	FRU0025	Lulo / Libra	
Cliente29	12/03/2017	1	1950	FRU0033	Mora Castilla / Libra	
Cliente29	12/03/2017	7	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	12/03/2017	8	1600	VER0028	Lechuga Crespa / Unidad	
Cliente29	12/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente32	10/03/2017	5	7500	VER0051	Perejil Crespo / 100 gramos	
Cliente32	10/03/2017	10	800	VER0037	Perejil Liso / 100 gramos	
Cliente32	10/03/2017	24	1100	VER0035	Pepino Cohombro / Libra	
Cliente32	10/03/2017	10	1500	VER0010	Zucchini Verde / Libra	
Cliente32	10/03/2017	6	1700	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	10/03/2017	10	1600	VER0007	Berenjena / Libra	
Cliente32	10/03/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	10/03/2017	12	1100	FRU0024	Limón Tahití / Libra	
Cliente32	10/03/2017	2	1500	VER0014	Cebolla Larga / Libra	
Cliente32	10/03/2017	20	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	09/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	09/03/2017	8	1600	VER0028	Lechuga Crespa / Unidad	
Cliente29	09/03/2017	7	1600	FRU0046	Tomate Chonto / Libra	
Cliente32	09/03/2017	10	1600	FRU0046	Tomate Chonto / Libra	
Cliente32	09/03/2017	15	1500	VER0010	Zucchini Verde / Libra	
Cliente32	09/03/2017	20	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	09/03/2017	5	1100	TUB0008	Papa Sabanera / Libra	
Cliente32	09/03/2017	6	1600	VER0007	Berenjena / Libra	
Cliente32	09/03/2017	5	1100	VER0035	Pepino Cohombro / Libra	
Cliente32	09/03/2017	4	1100	FRU0023	Limón Común / Libra	
Cliente32	09/03/2017	3	7500	VER0051	Perejil Crespo / 100 gramos	
Cliente32	09/03/2017	3	800	VER0037	Perejil Liso / 100 gramos	
Cliente32	09/03/2017	3	700	VER0049	Yerbabuena / 100 gramos	
Cliente32	09/03/2017	1	1950	FRU0033	Mora Castilla / Libra	
Cliente32	09/03/2017	2	1700	FRU0016	Fresa Pareja / Libra	
Cliente29	08/03/2017	1	4500	FRU0039	Patilla Baby / Unidad	
Cliente29	08/03/2017	2	2500	FRU0036	Papaya Hawaiana / Unidad	
Cliente29	08/03/2017	4	1100	FRU0030	Manzana Verde / Unidad	
Cliente29	08/03/2017	1	1700	FRU0016	Fresa Pareja / Libra	
Cliente29	08/03/2017	2	1500	FRU0008	Banano Criollo / Libra	
Cliente29	08/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	08/03/2017	9	1600	VER0028	Lechuga Crespa / Unidad	
Cliente29	08/03/2017	5	1600	FRU0046	Tomate Chonto / Libra	
Cliente22	08/03/2017	1	1700	FRU0016	Fresa Pareja / Libra	
Cliente22	08/03/2017	4	1300	VER0052	Plátano Maduro / Libra	
Cliente22	08/03/2017	4	1500	FRU0008	Banano Criollo / Libra	
Cliente22	08/03/2017	2	1500	VER0010	Zucchini Verde / Libra	
Cliente22	08/03/2017	2	650	TUB0012	Zanahoria / Libra	
Cliente22	08/03/2017	2	1600	FRU0046	Tomate Chonto / Libra	
Cliente22	08/03/2017	1	5000	FRU0045	Tomate Cherry / Libra	
Cliente22	08/03/2017	1	1000	TUB0010	Remolacha / Libra	
Cliente22	08/03/2017	1	4000	FRU0042	Piña Golden Sweet / Unidad	
Cliente22	08/03/2017	1	2000	VER0038	Pimentón Rojo / Libra	
Cliente22	08/03/2017	1	1100	VER0035	Pepino Cohombro / Libra	
Cliente22	08/03/2017	1	8000	FRU0022	Kiwi / Libra	
Cliente22	08/03/2017	1	1500	GRA0004	Haba Desgranada / Libra	
Cliente22	08/03/2017	1	4000	FRU0015	Feijoa / Libra	
Cliente22	08/03/2017	1	3000	FRU0014	Durazno / Libra	
Cliente22	08/03/2017	1	2500	VER0018	Coliflor / Libra	
Cliente22	08/03/2017	1	8000	VER0016	Champiñón / Libra	
Cliente22	08/03/2017	1	1700	VER0009	Brócoli / Libra	
Cliente22	08/03/2017	1	1600	VER0007	Berenjena / Libra	
Cliente22	08/03/2017	1	5200	GRA0001	Arveja Desgranada / Libra	
Cliente22	08/03/2017	1	2500	FRU0002	Aguacate Haas / Libra	
Cliente22	08/03/2017	1	700	VER0001	Acelga / Libra	
Cliente22	08/03/2017	8	3000	GRA0006	Mazorca Desgranada / Libra	
Cliente32	08/03/2017	10	1100	FRU0024	Limón Tahití / Libra	
Cliente32	08/03/2017	2	1100	TUB0008	Papa Sabanera / Libra	
Cliente32	08/03/2017	12	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	07/03/2017	4	850	FRU0034	Naranja Sweety / Libra	
Cliente29	07/03/2017	1	4000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	07/03/2017	8	1600	FRU0046	Tomate Chonto / Libra	
Cliente29	07/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	07/03/2017	7	1600	VER0028	Lechuga Crespa / Unidad	
Cliente32	06/03/2017	6	2000	VER0010	Zucchini Verde / Libra	
Cliente32	06/03/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	06/03/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	06/03/2017	6	1600	VER0007	Berenjena / Libra	
Cliente32	06/03/2017	20	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	06/03/2017	5	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	06/03/2017	14	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	06/03/2017	10	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	06/03/2017	10	1600	VER0007	Berenjena / Libra	
Cliente32	06/03/2017	10	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	05/03/2017	1	1450	FRU0013	Curuba / Libra	
Cliente29	05/03/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	05/03/2017	1	2000	VER0020	Espinaca / Libra	
Cliente29	05/03/2017	6	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	05/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	05/03/2017	7	1900	VER0028	Lechuga Crespa / Unidad	
Cliente32	03/03/2017	10	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	03/03/2017	2	1400	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	03/03/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	03/03/2017	5	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	03/03/2017	10	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	03/03/2017	20	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	03/03/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	03/03/2017	3	500	VER0049	Yerbabuena / 100 gramos	
Cliente32	03/03/2017	3	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	03/03/2017	3	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	03/03/2017	5	1600	VER0007	Berenjena / Libra	
Cliente32	03/03/2017	5	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	03/03/2017	5	1100	FRU0024	Limón Tahití / Libra	
Cliente32	03/03/2017	20	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	03/03/2017	7	2000	VER0010	Zucchini Verde / Libra	
Cliente32	03/03/2017	9	1400	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	03/03/2017	18	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	02/03/2017	8	2000	VER0010	Zucchini Verde / Libra	
Cliente32	02/03/2017	10	1100	FRU0024	Limón Tahití / Libra	
Cliente32	02/03/2017	8	1400	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	02/03/2017	10	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	02/03/2017	1	1800	FRU0025	Lulo / Libra	
Cliente29	02/03/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente29	02/03/2017	1	2000	VER0020	Espinaca / Libra	
Cliente29	02/03/2017	8	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	02/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	02/03/2017	7	1900	VER0028	Lechuga Crespa / Unidad	
Cliente2	01/03/2017	5	650	TUB0012	Zanahoria / Libra	
Cliente2	01/03/2017	2	1800	FRU0048	Tomate Larga Vida / Libra	
Cliente2	01/03/2017	1	6000	VER0050	Rúgula / Libra	
Cliente2	01/03/2017	2	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente2	01/03/2017	1	2000	VER0038	Pimentón Rojo / Libra	
Cliente2	01/03/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente2	01/03/2017	8	1200	TUB0008	Papa Sabanera / Libra	
Cliente2	01/03/2017	8	1200	VER0033	Mazorca en Vaina / Unidad	
Cliente2	01/03/2017	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente2	01/03/2017	2	1100	FRU0024	Limón Tahití / Libra	
Cliente2	01/03/2017	2	2500	VER0029	Lechuga Lisa / Unidad	
Cliente2	01/03/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente2	01/03/2017	2	2000	VER0020	Espinaca / Libra	
Cliente2	01/03/2017	1	1850	VER0018	Coliflor / Libra	
Cliente2	01/03/2017	2	600	VER0017	Cilantro / 100 gramos	
Cliente2	01/03/2017	1	1700	VER0015	Cebollín / 100 gramos	
Cliente2	01/03/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente2	01/03/2017	1	2000	FRU0007	Banano Bocadillo / Libra	
Cliente2	01/03/2017	2	3500	VER0004	Alcachofa / Libra	
Cliente2	01/03/2017	1	700	VER0006	Ahuyama / Libra	
Cliente2	01/03/2017	1	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente29	01/03/2017	1	2050	FRU0031	Maracuyá / Libra	
Cliente29	01/03/2017	1	4000	FRU0039	Patilla Baby / Unidad	
Cliente29	01/03/2017	7	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	01/03/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	01/03/2017	7	1900	VER0028	Lechuga Crespa / Unidad	
Cliente10	01/03/2017	2	1200	TUB0011	Yuca / Libra	
Cliente10	01/03/2017	3	1800	FRU0048	Tomate Larga Vida / Libra	
Cliente10	01/03/2017	2	4000	FRU0045	Tomate Cherry / Libra	
Cliente10	01/03/2017	1	6000	VER0050	Rúgula / Libra	
Cliente10	01/03/2017	1	800	TUB0010	Remolacha / Libra	
Cliente10	01/03/2017	2	1800	VER0040	Plátano Verde / Libra	
Cliente10	01/03/2017	2	10000	FRU0043	Pitaya / Libra	
Cliente10	01/03/2017	1	1100	VER0037	Perejil Liso / 100 gramos	
Cliente10	01/03/2017	2	1200	FRU0040	Pera Importada / Unidad	
Cliente10	01/03/2017	1	11000	FRU0038	Patilla / Unidad	
Cliente10	01/03/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente10	01/03/2017	2	1200	TUB0008	Papa Sabanera / Libra	
Cliente10	01/03/2017	2	800	TUB0006	Papa Pastusa / Libra	
Cliente10	01/03/2017	10	700	FRU0034	Naranja Sweety / Libra	
Cliente10	01/03/2017	1	6000	FRU0032	Melón / Unidad	
Cliente10	01/03/2017	4	1200	VER0033	Mazorca en Vaina / Unidad	
Cliente10	01/03/2017	8	1300	FRU0029	Manzana Roja / Unidad	
Cliente10	01/03/2017	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente10	01/03/2017	2	1100	FRU0024	Limón Tahití / Libra	
Cliente10	01/03/2017	2	2500	VER0030	Lechuga Morada / Unidad	
Cliente10	01/03/2017	2	1500	VER0027	Lechuga Batavia / Unidad	
Cliente10	01/03/2017	2	8000	FRU0022	Kiwi / Libra	
Cliente10	01/03/2017	2	2500	VER0024	Habichuela / Libra	
Cliente10	01/03/2017	2	1000	FRU0017	Granadilla / Unidad	
Cliente10	01/03/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente10	01/03/2017	2	1850	VER0018	Coliflor / Libra	
Cliente10	01/03/2017	1	600	VER0017	Cilantro / 100 gramos	
Cliente10	01/03/2017	1	8000	VER0016	Champiñón / Libra	
Cliente10	01/03/2017	2	1300	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente10	01/03/2017	2	2000	VER0010	Zucchini Verde / Libra	
Cliente10	01/03/2017	2	2200	VER0009	Brócoli / Libra	
Cliente10	01/03/2017	5	1400	FRU0008	Banano Criollo / Libra	
Cliente10	01/03/2017	1	2100	TUB0001	Arracacha / Libra	
Cliente10	01/03/2017	1	1700	VER0005	Apio / Libra	
Cliente10	01/03/2017	5	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente32	28/02/2017	10	2000	VER0010	Zucchini Verde / Libra	
Cliente32	28/02/2017	6	1300	VER0014	Cebolla Larga / Libra	
Cliente32	28/02/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	28/02/2017	2	1950	FRU0033	Mora Castilla / Libra	
Cliente32	28/02/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente32	28/02/2017	4	1600	VER0007	Berenjena / Libra	
Cliente32	28/02/2017	4	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	28/02/2017	2	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	28/02/2017	2	500	VER0049	Yerbabuena / 100 gramos	
Cliente32	28/02/2017	2	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	28/02/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	28/02/2017	7	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	28/02/2017	7	2000	VER0010	Zucchini Verde / Libra	
Cliente32	28/02/2017	12	1400	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	28/02/2017	24	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	28/02/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	28/02/2017	8	1100	FRU0024	Limón Tahití / Libra	
Cliente32	28/02/2017	3	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	28/02/2017	20	1200	VER0035	Pepino Cohombro / Libra	
Cliente29	28/02/2017	1	900	TUB0004	Jengibre / 100 gramos	
Cliente29	28/02/2017	3	1000	FRU0017	Granadilla / Unidad	
Cliente29	28/02/2017	1	3500	FRU0050	Uva / Libra	
Cliente29	28/02/2017	7	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	28/02/2017	1	2000	VER0020	Espinaca / Libra	
Cliente29	28/02/2017	1	1200	VER0035	Pepino Cohombro / Libra	
Cliente29	28/02/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	28/02/2017	7	1900	VER0028	Lechuga Crespa / Unidad	
Cliente29	28/02/2017	1	1300	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente32	27/02/2017	3	2000	VER0010	Zucchini Verde / Libra	
Cliente32	27/02/2017	8	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	27/02/2017	10	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	27/02/2017	12	1600	VER0007	Berenjena / Libra	
Cliente22	27/02/2017	10	3000	GRA0006	Mazorca Desgranada / Libra	
Cliente22	27/02/2017	2	2000	VER0010	Zucchini Verde / Libra	
Cliente22	27/02/2017	2	650	TUB0012	Zanahoria / Libra	
Cliente22	27/02/2017	3	1900	FRU0046	Tomate Chonto / Libra	
Cliente22	27/02/2017	1	4000	FRU0045	Tomate Cherry / Libra	
Cliente22	27/02/2017	1	1600	TUB0009	Rábano Rojo / Libra	
Cliente22	27/02/2017	1	800	TUB0010	Remolacha / Libra	
Cliente22	27/02/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente22	27/02/2017	1	2000	VER0038	Pimentón Rojo / Libra	
Cliente22	27/02/2017	2	1200	FRU0040	Pera Importada / Unidad	
Cliente22	27/02/2017	1	2500	FRU0036	Papaya Hawaiana / Unidad	
Cliente22	27/02/2017	1	8000	FRU0022	Kiwi / Libra	
Cliente22	27/02/2017	1	1800	FRU0016	Fresa Pareja / Libra	
Cliente22	27/02/2017	1	4000	FRU0015	Feijoa / Libra	
Cliente22	27/02/2017	1	3500	FRU0014	Durazno / Libra	
Cliente22	27/02/2017	1	1850	VER0018	Coliflor / Libra	
Cliente22	27/02/2017	1	8000	VER0016	Champiñón / Libra	
Cliente22	27/02/2017	1	2200	VER0009	Brócoli / Libra	
Cliente22	27/02/2017	1	1600	VER0007	Berenjena / Libra	
Cliente22	27/02/2017	1	5200	GRA0001	Arveja Desgranada / Libra	
Cliente22	27/02/2017	1	1700	VER0005	Apio / Libra	
Cliente22	27/02/2017	4	3000	GRA0006	Mazorca Desgranada / Libra	
Cliente32	26/02/2017	1	1800	FRU0016	Fresa Pareja / Libra	
Cliente32	26/02/2017	1	1950	FRU0033	Mora Castilla / Libra	
Cliente32	26/02/2017	10	2000	VER0010	Zucchini Verde / Libra	
Cliente32	26/02/2017	6	1600	VER0007	Berenjena / Libra	
Cliente22	26/02/2017	3	1800	VER0052	Plátano Maduro / Libra	
Cliente22	26/02/2017	3	1400	FRU0008	Banano Criollo / Libra	
Cliente22	26/02/2017	8	3000	GRA0006	Mazorca Desgranada / Libra	
Cliente32	26/02/2017	2	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	26/02/2017	2	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	26/02/2017	2	2000	VER0010	Zucchini Verde / Libra	
Cliente32	26/02/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente29	25/02/2017	1	1800	FRU0025	Lulo / Libra	
Cliente29	25/02/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	25/02/2017	9	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	25/02/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	25/02/2017	6	1900	VER0028	Lechuga Crespa / Unidad	
Cliente29	23/02/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	23/02/2017	1	1800	FRU0025	Lulo / Libra	
Cliente29	23/02/2017	9	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	23/02/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	23/02/2017	6	1900	VER0028	Lechuga Crespa / Unidad	
Cliente32	23/02/2017	10	500	VER0049	Yerbabuena / 100 gramos	
Cliente32	23/02/2017	10	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	23/02/2017	10	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	23/02/2017	20	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	23/02/2017	10	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	23/02/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	23/02/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	23/02/2017	4	1400	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	23/02/2017	20	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	23/02/2017	3	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	23/02/2017	2	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	23/02/2017	1	1300	VER0014	Cebolla Larga / Libra	
Cliente32	23/02/2017	4	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	23/02/2017	4	1100	FRU0024	Limón Tahití / Libra	
Cliente32	23/02/2017	24	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	23/02/2017	10	2000	VER0038	Pimentón Rojo / Libra	
Cliente32	23/02/2017	10	2000	VER0010	Zucchini Verde / Libra	
Cliente32	23/02/2017	6	1600	VER0007	Berenjena / Libra	
Cliente32	23/02/2017	1	1950	FRU0033	Mora Castilla / Libra	
Cliente32	23/02/2017	1	1800	FRU0016	Fresa Pareja / Libra	
Cliente32	22/02/2017	5	1600	VER0007	Berenjena / Libra	
Cliente32	22/02/2017	10	1100	VER0037	Perejil Liso / 100 gramos	
Cliente32	22/02/2017	20	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	22/02/2017	20	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	22/02/2017	3	7000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	22/02/2017	10	1100	FRU0024	Limón Tahití / Libra	
Cliente32	22/02/2017	2	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	22/02/2017	10	2000	VER0010	Zucchini Verde / Libra	
Cliente32	22/02/2017	10	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	22/02/2017	2	1300	VER0014	Cebolla Larga / Libra	
Cliente29	21/02/2017	9	1900	FRU0046	Tomate Chonto / Libra	
Cliente29	21/02/2017	3	8000	VER0016	Champiñón / Libra	
Cliente29	21/02/2017	6	1900	VER0028	Lechuga Crespa / Unidad	
Cliente32	21/02/2017	2	1200	VER0035	Pepino Cohombro / Libra	
Cliente32	21/02/2017	24	1900	FRU0046	Tomate Chonto / Libra	
Cliente32	21/02/2017	14	2000	VER0038	Pimentón Rojo / Libra	
Cliente10	21/02/2017	2	1200	TUB0011	Yuca / Libra	
Cliente10	21/02/2017	3	1800	FRU0048	Tomate Larga Vida / Libra	
Cliente10	21/02/2017	2	4000	FRU0045	Tomate Cherry / Libra	
Cliente10	21/02/2017	1	6000	VER0050	Rúgula / Libra	
Cliente10	21/02/2017	1	800	TUB0010	Remolacha / Libra	
Cliente10	21/02/2017	2	1800	VER0040	Plátano Verde / Libra	
Cliente10	21/02/2017	2	10000	FRU0043	Pitaya / Libra	
Cliente10	21/02/2017	1	1100	VER0037	Perejil Liso / 100 gramos	
Cliente10	21/02/2017	2	1200	FRU0040	Pera Importada / Unidad	
Cliente10	21/02/2017	1	11000	FRU0038	Patilla / Unidad	
Cliente10	21/02/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente10	21/02/2017	2	1200	TUB0008	Papa Sabanera / Libra	
Cliente10	21/02/2017	2	800	TUB0006	Papa Pastusa / Libra	
Cliente10	21/02/2017	10	700	FRU0034	Naranja Sweety / Libra	
Cliente10	21/02/2017	1	6000	FRU0032	Melón / Unidad	
Cliente10	21/02/2017	4	1200	VER0033	Mazorca en Vaina / Unidad	
Cliente10	21/02/2017	8	1300	FRU0029	Manzana Roja / Unidad	
Cliente10	21/02/2017	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente10	21/02/2017	2	1100	FRU0024	Limón Tahití / Libra	
Cliente10	21/02/2017	2	2500	VER0030	Lechuga Morada / Unidad	
Cliente10	21/02/2017	2	1500	VER0027	Lechuga Batavia / Unidad	
Cliente10	21/02/2017	2	8000	FRU0022	Kiwi / Libra	
Cliente10	21/02/2017	2	2500	VER0024	Habichuela / Libra	
Cliente10	21/02/2017	2	1000	FRU0017	Granadilla / Unidad	
Cliente10	21/02/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente10	21/02/2017	2	1850	VER0018	Coliflor / Libra	
Cliente10	21/02/2017	1	600	VER0017	Cilantro / 100 gramos	
Cliente10	21/02/2017	1	8000	VER0016	Champiñón / Libra	
Cliente10	21/02/2017	2	1300	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente10	21/02/2017	2	2000	VER0010	Zucchini Verde / Libra	
Cliente10	21/02/2017	2	2200	VER0009	Brócoli / Libra	
Cliente10	21/02/2017	5	1400	FRU0008	Banano Criollo / Libra	
Cliente10	21/02/2017	1	2100	TUB0001	Arracacha / Libra	
Cliente10	21/02/2017	1	1700	VER0005	Apio / Libra	
Cliente10	21/02/2017	5	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente29	20/02/2017	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	20/02/2017	1	2050	FRU0031	Maracuyá / Libra	
Cliente29	20/02/2017	1	1300	VER0012	Cebolla Cabezona Blanca / Libra	
